MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0003180,hsa-miR-487b-3p,-0.081480,6.346e-01,-0.427165,8.609e-01, TRUE,FALSE,white
MIMAT0000432,hsa-miR-141-3p, 0.222788,6.405e-01, 1.003188,6.487e-01, TRUE,FALSE,white
MIMAT0000253,hsa-miR-10a-5p, 0.267689,6.590e-01, 1.476103,4.752e-01, TRUE,FALSE,white
MIMAT0000419,hsa-miR-27b-3p, 0.141760,6.590e-01, 0.498558,8.439e-01, TRUE,FALSE,white
MIMAT0000446,hsa-miR-127-3p,-0.137245,6.590e-01,-0.708455,7.734e-01, TRUE,FALSE,white
MIMAT0000449,hsa-miR-146a-5p, 0.175186,6.590e-01, 0.669964,7.866e-01, TRUE,FALSE,white
MIMAT0000451,hsa-miR-150-5p,-0.279024,6.590e-01,-0.459543,8.504e-01, TRUE,FALSE,white
MIMAT0000689,hsa-miR-99b-5p, 0.142392,6.590e-01, 0.730977,7.698e-01, TRUE,FALSE,white
MIMAT0000761,hsa-miR-324-5p, 0.094503,6.590e-01, 0.802313,7.364e-01, TRUE,FALSE,white
MIMAT0001618,hsa-miR-191-3p, 0.033717,6.590e-01,-0.531598,8.439e-01,FALSE,FALSE,white
MIMAT0002174,hsa-miR-484,-0.053547,6.590e-01,-0.527524,8.439e-01, TRUE,FALSE,rejected
MIMAT0003886,hsa-miR-769-5p,-0.084885,6.590e-01,-0.146093,9.642e-01, TRUE,FALSE,white
MIMAT0004614,hsa-miR-193a-5p,-0.116677,6.590e-01,-1.620001,4.357e-01, TRUE,FALSE,white
MIMAT0004945,hsa-miR-744-5p,-0.063305,6.590e-01,-0.542820,8.439e-01, TRUE,FALSE,white
MIMAT0000426,hsa-miR-132-3p,-0.073838,6.596e-01,-0.383790,8.695e-01, TRUE,FALSE,white
MIMAT0003330,hsa-miR-654-5p,-0.021495,6.607e-01,-0.012137,9.941e-01, TRUE,FALSE,white
MIMAT0000753,hsa-miR-342-3p,-0.183447,6.730e-01,-0.392934,8.695e-01, TRUE,FALSE,white
