MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000730,hsa-miR-377-3p, 6.295e-02,8.797e-01,-0.459335,0.826997,FALSE,FALSE,white
MIMAT0000077,hsa-miR-22-3p,-5.073e-02,8.893e-01,-1.797589,0.269636, TRUE,FALSE,white
MIMAT0000227,hsa-miR-197-3p, 4.924e-02,8.893e-01,-0.126805,0.960413,FALSE,FALSE,white
MIMAT0000687,hsa-miR-299-3p,-1.968e-02,8.893e-01,-0.718816,0.741033, TRUE,FALSE,white
MIMAT0000727,hsa-miR-374a-5p, 6.909e-02,8.893e-01,-0.066746,0.974737,FALSE,FALSE,white
MIMAT0001413,hsa-miR-20b-5p,-6.969e-02,8.893e-01,-0.318323,0.878578, TRUE,FALSE,white
MIMAT0002176,hsa-miR-485-3p, 1.084e-02,8.893e-01,-0.091073,0.967934,FALSE,FALSE,white
MIMAT0000081,hsa-miR-25-3p,-3.792e-02,8.989e-01,-0.744837,0.737428, TRUE,FALSE,white
MIMAT0000445,hsa-miR-126-3p,-7.096e-02,8.989e-01,-0.646871,0.770030, TRUE,FALSE,white
MIMAT0006764,hsa-miR-320d, 4.535e-02,8.989e-01,-0.297802,0.878578,FALSE,FALSE,rejected
MIMAT0000076,hsa-miR-21-5p, 5.008e-02,9.194e-01,-0.915172,0.658117,FALSE,FALSE,white
MIMAT0000446,hsa-miR-127-3p, 4.559e-02,9.194e-01,-0.227647,0.901572,FALSE,FALSE,white
MIMAT0000733,hsa-miR-379-5p, 3.300e-02,9.194e-01,-0.168136,0.939107,FALSE,FALSE,white
