MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0000266	hsa-miR-205,hsa-miR-205-5p	-1.88253066630212	0.0597640001874182	0.208292957702229
MIMAT0000267	hsa-miR-210,hsa-miR-210-3p	1.87862781928543	0.0602953298611717	0.208292957702229
MIMAT0000733	hsa-miR-379,hsa-miR-379-5p	-1.87256340286613	0.0611286989711273	0.208464537516921
MIMAT0000281	hsa-miR-224,hsa-miR-224-5p	-1.84952453845953	0.0643821078886264	0.216780262004742
MIMAT0004606	hsa-miR-136-3p,hsa-miR-136*	-1.73082099702475	0.0834836957273635	0.277583288293484
MIMAT0000255	hsa-miR-34a,hsa-miR-34a-5p	-1.703183793386	0.0885336786085813	0.290740228517069
MIMAT0000687_MIMAT0002890	hsa-miR-299-5p	-1.66972313842761	0.0949741535932915	0.308086888485555
MIMAT0000416	hsa-miR-1	-1.64267932663934	0.100449298314057	0.321921847608906
MIMAT0000728	hsa-miR-375	1.62356859718338	0.104467912073049	0.330815054897989
MIMAT0002173	hsa-miR-483,hsa-miR-483-3p	-1.58737536047499	0.112427656365731	0.35183243050923
MIMAT0000446	hsa-miR-127,hsa-miR-127-3p	-1.57155893864121	0.11605287552969	0.357231317530956
MIMAT0002809	hsa-miR-146b,hsa-miR-146b-5p	-1.5675732643702	0.116980755629591	0.357231317530956
MIMAT0000415	hsa-let-7i,hsa-let-7i-5p	-1.56245096327982	0.118181789258361	0.357231317530956
MIMAT0003294	hsa-miR-625,hsa-miR-625-5p	1.53678307391679	0.124346439679094	0.371642168029653
MIMAT0004557	hsa-miR-34a-3p,hsa-miR-34a*	-1.52809509333898	0.12648892954868	0.373160395657336
MIMAT0003163	hsa-miR-539,hsa-miR-539-5p	-1.52339410747136	0.127660135356457	0.373160395657336
MIMAT0000710	hsa-miR-365,hsa-miR-365a-3p	1.50565134688251	0.132156699809447	0.381816456474137
MIMAT0005939	hsa-miR-1281	-1.49537588936612	0.134816369346151	0.381816456474137
MIMAT0000096	hsa-miR-98,hsa-miR-98-5p	1.49494950871112	0.134927619957026	0.381816456474137
MIMAT0003340	hsa-miR-542-5p	-1.48853326619392	0.136610315898505	0.382508884515815
MIMAT0000099	hsa-miR-101,hsa-miR-101-3p	-1.48174654977633	0.138407745996999	0.383504796200019
