	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000063	hsa-let-7b	0.539994377705256	15.655796673252	3.18323321126236	0.00148997312535882	0.0208596237550235	-2.19283501228448
MIMAT0000271	hsa-miR-214	0.727821261156502	10.9652279189335	3.1002056510867	0.00197428121289492	0.0262579401315024	-2.45058741659357
MIMAT0004603	hsa-miR-125b-2*	0.337481553976554	7.07593847346222	3.06976856113966	0.00218541834733363	0.0266230815264188	-2.54339524214469
MIMAT0000275	hsa-miR-218	0.515022505679473	7.58006987959222	3.04741418294026	0.00235347296634588	0.0266230815264188	-2.61098249831564
MIMAT0000423	hsa-miR-125b	0.683730927745508	13.1064988342717	3.04440674228205	0.00237696481546608	0.0266230815264188	-2.6200381585243
MIMAT0000064	hsa-let-7c	0.509077771029615	13.7236734934904	3.04012774035999	0.00241075969044172	0.0266230815264188	-2.63290740023178
MIMAT0002817	hsa-miR-495	0.218767657031561	6.5451523751435	3.02358758455349	0.00254557259232118	0.0266230815264188	-2.68248460263999
MIMAT0004606	hsa-miR-136*	0.262900124903699	6.7402146487628	3.01687160408088	0.00260225608904845	0.0266230815264188	-2.70253882610322
MIMAT0004601	hsa-miR-145*	0.352209327689166	7.20550701363067	2.99420330509181	0.00280221574829455	0.0276070144091241	-2.76990257305103
MIMAT0004594	hsa-miR-132*	0.239758011970762	6.79813084509802	2.9516950695066	0.00321548497573386	0.0297625884281158	-2.89487346020362
MIMAT0000736	hsa-miR-381	0.402963750136573	7.31832500015925	2.94887342386201	0.00324479347524571	0.0297625884281158	-2.90310646448793
MIMAT0000435	hsa-miR-143	0.583858088399396	8.59798720169983	2.91237468915265	0.00364650345146182	0.0323323306029614	-3.00890200331754
MIMAT0000452	hsa-miR-154	0.269333730130421	6.90643359399887	2.87744726037297	0.00407279551987161	0.0349472131705112	-3.10892475966225
MIMAT0000437	hsa-miR-145	0.63725434799403	10.2580164291603	2.81377817989403	0.00496804625998191	0.0401305210183358	-3.28818873723355
MIMAT0003329	hsa-miR-411	0.149862457304965	6.38484664699595	2.81309189030014	0.00497859847219955	0.0401305210183358	-3.29009943690636
MIMAT0004954	hsa-miR-543	0.10875595701877	6.33555373718672	2.76904438998715	0.00569983093764431	0.0445927949827467	-3.41176856385928
MIMAT0000461	hsa-miR-195	0.792374661749199	10.5001226122382	2.71689995225031	0.00667471875388704	0.0500052706645516	-3.5533494021829
MIMAT0000231	hsa-miR-199a-5p	0.602695038887014	8.71913621645981	2.71190211072377	0.00677562308281416	0.0500052706645516	-3.56677960158231
MIMAT0000263	hsa-miR-199b-5p	0.748465552786246	8.59660498842729	2.70315071879655	0.00695562035559553	0.0500052706645516	-3.59023743573521
MIMAT0000232	hsa-miR-199a-3p	0.911542496187597	12.8571509894966	2.67278768663834	0.00761393681165743	0.053297557681602	-3.67104308505411
MIMAT0000729	hsa-miR-376a	0.490875977533122	8.1577699570218	2.66022599594499	0.00790226819909075	0.0538975215630292	-3.70420965063581
MIMAT0004494	hsa-miR-21*	-0.593749860423546	9.18615427838094	-2.62523700255476	0.00875768219338167	0.0582385865859881	-3.79577583844379
MIMAT0004689	hsa-miR-377*	0.112256069658413	6.3461841781366	2.59027995005626	0.00969411007050439	0.0628934946037602	-3.88606019419636
MIMAT0002174	hsa-miR-484	-0.180029487542302	6.84400097009222	-2.5675438105163	0.0103501526537036	0.0655509668067896	-3.94413827482515
