	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0004982	hsa-miR-939-5p	-0.127820386087688	7.54121051518311	-0.864914746871529	0.387240819860458	0.643787863018011	-6.89159690735077
MIMAT0004762	hsa-miR-486-3p	-0.0484242929597256	6.29021564205401	-0.857518085042956	0.391312388544713	0.646516120204308	-6.89793762361821
MIMAT0004601	hsa-miR-145-3p	0.0934951929264622	7.20550701363067	0.843277636217204	0.399224104458334	0.652560568890238	-6.90999192720775
MIMAT0003322	hsa-miR-652-3p	0.113072570851298	7.60277542714778	0.842109510905361	0.399877341086875	0.652560568890238	-6.91097177739305
MIMAT0000420	hsa-miR-30b-5p	0.150136101468455	9.63626091962465	0.83731063955496	0.402567700384129	0.652945172574259	-6.91498294371676
MIMAT0000765	hsa-miR-335-5p	0.144542562172591	7.28605394177559	0.825752357339019	0.409091980069588	0.659505858778851	-6.92455000708359
MIMAT0005865	hsa-miR-1202	0.266205733495841	11.3493522654879	0.811143148659886	0.417427914990318	0.667512654839556	-6.93645231946162
MIMAT0003163	hsa-miR-539-5p	0.0495553109440854	6.5670598982749	0.807216457910641	0.419685436726356	0.667512654839556	-6.93961525517096
MIMAT0000069	hsa-miR-16-5p	0.256414436527361	13.0299582471508	0.80391865372332	0.421586939898667	0.667512654839556	-6.94225977828177
MIMAT0000075	hsa-miR-20a-5p	-0.196418518844881	11.50217508876	-0.784416425526452	0.432934830480973	0.681414301676163	-6.95767759303392
MIMAT0000086	hsa-miR-29a-3p	0.104588788813874	13.6881460687235	0.77916305461796	0.436021629676822	0.681414301676163	-6.96176606368769
MIMAT0000099	hsa-miR-101-3p	0.130608049127934	9.0218396216369	0.775719214624818	0.438052051077534	0.681414301676163	-6.96443136030831
MIMAT0000460	hsa-miR-194-5p	0.0859042837249273	7.38479692353754	0.767717979710463	0.442790382880644	0.684780475850299	-6.97057822912795
MIMAT0000098	hsa-miR-100-5p	0.166106928518195	10.2443427703977	0.749856158763562	0.453473334568237	0.697248017313012	-6.98407065528344
MIMAT0000757	hsa-miR-151-3p	-0.11820685358348	9.47273334661121	-0.743302645125377	0.457429128432957	0.69928820783429	-6.9889414590069
MIMAT0004568	hsa-miR-221-5p	0.0834706847702025	6.86828114378967	0.726437223884815	0.467698000398288	0.710900960605397	-7.00127999787323
MIMAT0000447	hsa-miR-134-5p	0.0751583095368593	7.20023367077863	0.720160199442805	0.471552309621111	0.712687013404634	-7.00579994235144
MIMAT0004589	hsa-miR-30b-3p	-0.0543741388091465	6.97084269495256	-0.701023820300558	0.483410199993627	0.726480865527146	-7.01933772685185
