MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0001413,hsa-miR-20b-5p,-0.0523479,9.116e-01,-0.276974,0.94194, TRUE,FALSE,white
MIMAT0000097,hsa-miR-99a-5p,-0.0689902,9.125e-01,-0.643381,0.80726, TRUE,FALSE,white
MIMAT0000085,hsa-miR-28-5p, 0.0355914,9.179e-01,-0.154022,0.97014,FALSE,FALSE,white
MIMAT0005949,hsa-miR-664, 0.0117684,9.179e-01, 0.198253,0.96947, TRUE,FALSE,rejected
MIMAT0004954,hsa-miR-543,-0.0079962,9.188e-01,-0.370140,0.92005, TRUE,FALSE,white
MIMAT0002175,hsa-miR-485-5p,-0.0070188,9.325e-01,-0.324877,0.93736, TRUE,FALSE,white
MIMAT0004748,hsa-miR-423-5p, 0.0164582,9.331e-01, 0.151507,0.97014, TRUE,FALSE,white
MIMAT0000093,hsa-miR-93-5p, 0.0213474,9.418e-01,-0.157161,0.97014,FALSE,FALSE,white
MIMAT0003340,hsa-miR-542-5p,-0.0228933,9.418e-01,-0.318787,0.93736, TRUE,FALSE,white
MIMAT0004568,hsa-miR-221-5p,-0.0190574,9.418e-01,-0.276730,0.94194, TRUE,FALSE,white
MIMAT0004589,hsa-miR-30b-3p,-0.0125797,9.418e-01,-0.326752,0.93736, TRUE,FALSE,white
MIMAT0000100,hsa-miR-29b-3p, 0.0326450,9.498e-01, 0.406602,0.90603, TRUE,FALSE,white
MIMAT0004784,hsa-miR-455-3p,-0.0283947,9.498e-01,-0.509789,0.85107, TRUE,FALSE,white
MIMAT0002171,hsa-miR-410-3p,-0.0119383,9.527e-01,-0.146729,0.97014, TRUE,FALSE,white
MIMAT0004606,hsa-miR-136-3p,-0.0107604,9.536e-01,-0.136005,0.97014, TRUE,FALSE,white
MIMAT0002174,hsa-miR-484, 0.0078282,9.546e-01, 0.023531,0.98869, TRUE,FALSE,rejected
MIMAT0000082,hsa-miR-26a-5p,-0.0162282,9.634e-01,-0.265597,0.94354, TRUE,FALSE,white
MIMAT0000086,hsa-miR-29a-3p,-0.0123623,9.675e-01,-1.364392,0.62600, TRUE,FALSE,white
MIMAT0004695,hsa-miR-337-5p,-0.0090501,9.675e-01,-0.095138,0.97607, TRUE,FALSE,white
MIMAT0003885,hsa-miR-454-3p, 0.0141331,9.749e-01,-0.003033,0.99758,FALSE,FALSE,white
MIMAT0000092,hsa-miR-92a-3p,-0.0100677,9.792e-01,-1.073081,0.70174, TRUE,FALSE,white
MIMAT0000685,hsa-miR-34b-5p, 0.0091137,9.792e-01,-0.146791,0.97014,FALSE,FALSE,white
MIMAT0003389,hsa-miR-542-3p,-0.0078490,9.792e-01,-0.059203,0.98804, TRUE,FALSE,white
MIMAT0002890,hsa-miR-299-5p,-0.0060336,9.799e-01,-0.173287,0.97014, TRUE,FALSE,white
MIMAT0000435,hsa-miR-143-3p,-0.0067137,9.863e-01,-0.116199,0.97552, TRUE,FALSE,white
MIMAT0002173,hsa-miR-483-3p,-0.0021893,9.863e-01,-0.217403,0.96648, TRUE,FALSE,white
MIMAT0004774,hsa-miR-501-3p, 0.0016032,9.883e-01, 0.055442,0.98804, TRUE,FALSE,white
MIMAT0000416,hsa-miR-1-3p, 0.0013316,9.962e-01, 0.025096,0.98869, TRUE,FALSE,white
MIMAT0003393,hsa-miR-425-5p, 0.0006621,9.972e-01, 0.081226,0.98266, TRUE,FALSE,white
