MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000075	hsa-miR-20a-5p	-4.322e-02	9.640e-01	-0.32024	0.9587	 TRUE	FALSE	white
MIMAT0000076	hsa-miR-21-5p	-2.268e-02	9.640e-01	-0.50856	0.9587	 TRUE	FALSE	white
MIMAT0000100	hsa-miR-29b-3p	-2.702e-02	9.640e-01	-0.03855	0.9852	 TRUE	FALSE	white
MIMAT0000227	hsa-miR-197-3p	 1.563e-02	9.640e-01	-0.02350	0.9852	FALSE	FALSE	white
MIMAT0000245	hsa-miR-30d-5p	 3.603e-02	9.640e-01	 0.07119	0.9852	 TRUE	FALSE	white
MIMAT0000258	hsa-miR-181c-5p	 2.883e-02	9.640e-01	 0.16002	0.9843	 TRUE	FALSE	white
MIMAT0000281	hsa-miR-224-5p	-3.112e-02	9.640e-01	-0.16610	0.9831	 TRUE	FALSE	white
MIMAT0000420	hsa-miR-30b-5p	-2.383e-02	9.640e-01	 0.17163	0.9831	FALSE	FALSE	white
MIMAT0000680	hsa-miR-106b-5p	 1.674e-02	9.640e-01	-0.31178	0.9587	FALSE	FALSE	white
MIMAT0000681	hsa-miR-29c-3p	-2.996e-02	9.640e-01	 0.70909	0.9458	FALSE	FALSE	white
MIMAT0000685	hsa-miR-34b-5p	-1.647e-02	9.640e-01	-0.37377	0.9587	 TRUE	FALSE	white
MIMAT0000686	hsa-miR-34c-5p	-2.834e-02	9.640e-01	 0.20051	0.9800	FALSE	FALSE	white
MIMAT0000688	hsa-miR-301a-3p	 3.044e-02	9.640e-01	-0.46586	0.9587	FALSE	FALSE	white
MIMAT0000693	hsa-miR-30e-3p	 2.293e-02	9.640e-01	 0.10868	0.9852	 TRUE	FALSE	white
MIMAT0001341	hsa-miR-424-5p	 3.180e-02	9.640e-01	-0.20535	0.9800	FALSE	FALSE	white
MIMAT0002817	hsa-miR-495-3p	-1.246e-02	9.640e-01	 0.29520	0.9587	FALSE	FALSE	white
MIMAT0002874	hsa-miR-503-5p	 2.541e-02	9.640e-01	 0.04530	0.9852	 TRUE	FALSE	white
MIMAT0003150	hsa-miR-455-5p	-1.373e-02	9.640e-01	-0.62764	0.9587	 TRUE	FALSE	white
MIMAT0003240	hsa-miR-575	-2.500e-02	9.640e-01	 0.94422	0.8797	FALSE	FALSE	rejected
MIMAT0003389	hsa-miR-542-3p	-2.935e-02	9.640e-01	-0.13439	0.9852	 TRUE	FALSE	white
MIMAT0004568	hsa-miR-221-5p	-1.125e-02	9.640e-01	-0.38717	0.9587	 TRUE	FALSE	white
MIMAT0004595	hsa-miR-135a-3p	 1.445e-02	9.640e-01	-0.01312	0.9895	FALSE	FALSE	white
MIMAT0004780	hsa-miR-532-3p	-1.085e-02	9.640e-01	-0.82241	0.9364	 TRUE	FALSE	white
MIMAT0000263	hsa-miR-199b-5p	-2.481e-02	9.696e-01	 0.06241	0.9852	FALSE	FALSE	white
MIMAT0000086	hsa-miR-29a-3p	 1.051e-02	9.705e-01	-1.35110	0.8212	FALSE	FALSE	white
MIMAT0000449	hsa-miR-146a-5p	 1.686e-02	9.705e-01	-0.52111	0.9587	FALSE	FALSE	white
MIMAT0002820	hsa-miR-497-5p	-1.392e-02	9.705e-01	-0.44291	0.9587	 TRUE	FALSE	white
MIMAT0003945	hsa-miR-765	-5.102e-03	9.873e-01	 0.63417	0.9587	FALSE	FALSE	rejected
MIMAT0000254	hsa-miR-10b-5p	 7.591e-03	9.908e-01	 0.32561	0.9587	 TRUE	FALSE	white
MIMAT0000727	hsa-miR-374a-5p	-6.073e-03	9.908e-01	-0.46888	0.9587	 TRUE	FALSE	white
MIMAT0003329	hsa-miR-411-5p	 1.410e-03	9.908e-01	 0.52245	0.9587	 TRUE	FALSE	white
MIMAT0005949	hsa-miR-664	-1.599e-03	9.908e-01	-0.27270	0.9587	 TRUE	FALSE	rejected
MIMAT0002809	hsa-miR-146b-5p	 4.726e-03	9.915e-01	-0.45201	0.9587	FALSE	FALSE	white
MIMAT0003180	hsa-miR-487b-3p	-3.243e-04	9.997e-01	-0.05074	0.9852	 TRUE	FALSE	white
MIMAT0003258	hsa-miR-590-5p	-8.916e-05	9.997e-01	-0.41288	0.9587	 TRUE	FALSE	white
