MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0004697	hsa-miR-151-5p	-0.077741	7.976e-01	-0.94387	4.701e-01	 TRUE	FALSE	white
MIMAT0003340	hsa-miR-542-5p	 0.060656	8.133e-01	-0.04537	9.811e-01	FALSE	FALSE	white
MIMAT0000416	hsa-miR-1-3p	 0.053438	8.174e-01	-0.75302	5.826e-01	FALSE	FALSE	white
MIMAT0004587	hsa-miR-23b-5p	 0.022993	8.174e-01	-0.64971	6.358e-01	FALSE	FALSE	white
MIMAT0000442	hsa-miR-9-3p	-0.080782	8.275e-01	-0.10762	9.539e-01	 TRUE	FALSE	white
MIMAT0004748	hsa-miR-423-5p	 0.030164	8.528e-01	 0.44341	7.564e-01	 TRUE	FALSE	white
MIMAT0000693	hsa-miR-30e-3p	-0.054016	8.571e-01	-0.83825	5.325e-01	 TRUE	FALSE	white
MIMAT0000707	hsa-miR-363-3p	 0.086669	8.571e-01	 0.20848	9.067e-01	 TRUE	FALSE	white
MIMAT0001638	hsa-miR-409-5p	 0.020444	8.571e-01	 0.28512	8.653e-01	 TRUE	FALSE	white
MIMAT0000065	hsa-let-7d-5p	 0.060711	8.871e-01	-0.49821	7.315e-01	FALSE	FALSE	white
MIMAT0000258	hsa-miR-181c-5p	 0.043895	8.871e-01	-0.03247	9.811e-01	FALSE	FALSE	white
MIMAT0000450	hsa-miR-149-5p	 0.060146	8.871e-01	 0.43143	7.609e-01	 TRUE	FALSE	white
MIMAT0000770	hsa-miR-133b	-0.028530	8.871e-01	-0.79423	5.603e-01	 TRUE	FALSE	white
MIMAT0003879	hsa-miR-758-3p	 0.024407	8.871e-01	-0.09409	9.612e-01	FALSE	FALSE	white
