MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000762	hsa-miR-324-3p	 0.0801923	7.943e-01	-0.026911	0.98868	FALSE	FALSE	white
MIMAT0001639	hsa-miR-409-3p	-0.0643912	7.943e-01	-1.135202	0.69863	 TRUE	FALSE	white
MIMAT0002814	hsa-miR-432-5p	-0.0459438	7.943e-01	-1.160127	0.69863	 TRUE	FALSE	white
MIMAT0003239	hsa-miR-574-3p	-0.1041408	7.943e-01	-0.047717	0.98794	 TRUE	FALSE	white
MIMAT0003322	hsa-miR-652-3p	 0.0946276	7.943e-01	 0.573984	0.82880	 TRUE	FALSE	white
MIMAT0003329	hsa-miR-411-5p	 0.0325800	7.943e-01	 0.684592	0.80060	 TRUE	FALSE	white
MIMAT0003330	hsa-miR-654-5p	-0.0188476	7.943e-01	 0.162971	0.96982	FALSE	FALSE	white
MIMAT0003945	hsa-miR-765	-0.0670159	7.943e-01	 0.422764	0.90342	FALSE	FALSE	rejected
MIMAT0004689	hsa-miR-377-5p	-0.0285298	7.943e-01	-0.941711	0.74155	 TRUE	FALSE	white
MIMAT0004776	hsa-miR-505-5p	-0.0529520	7.943e-01	-0.795091	0.79025	 TRUE	FALSE	white
MIMAT0005929	hsa-miR-1275	-0.1432408	7.943e-01	-0.694041	0.79754	 TRUE	FALSE	rejected
MIMAT0000255	hsa-miR-34a-5p	 0.0872364	7.999e-01	-2.049077	0.43971	FALSE	FALSE	white
MIMAT0000688	hsa-miR-301a-3p	-0.1384256	8.027e-01	-0.704992	0.79754	 TRUE	FALSE	white
MIMAT0000461	hsa-miR-195-5p	 0.1667855	8.190e-01	 0.436515	0.89449	 TRUE	FALSE	white
MIMAT0004945	hsa-miR-744-5p	 0.0493186	8.190e-01	 0.453288	0.88261	 TRUE	FALSE	white
MIMAT0000733	hsa-miR-379-5p	-0.0785162	8.239e-01	-0.719968	0.79576	 TRUE	FALSE	white
MIMAT0000245	hsa-miR-30d-5p	 0.1127701	8.364e-01	 0.162443	0.96982	 TRUE	FALSE	white
MIMAT0001638	hsa-miR-409-5p	-0.0329507	8.364e-01	-0.664685	0.80565	 TRUE	FALSE	white
MIMAT0003258	hsa-miR-590-5p	-0.1243859	8.364e-01	-0.777748	0.79025	 TRUE	FALSE	white
MIMAT0000081	hsa-miR-25-3p	 0.0711823	8.422e-01	 0.134186	0.96982	 TRUE	FALSE	white
MIMAT0003338	hsa-miR-660-5p	-0.0942393	8.476e-01	-0.785745	0.79025	 TRUE	FALSE	white
MIMAT0000256	hsa-miR-181a-5p	 0.1023930	8.481e-01	-0.102692	0.97582	FALSE	FALSE	white
MIMAT0000414	hsa-let-7g-5p	 0.1337129	8.486e-01	 0.400416	0.90499	 TRUE	FALSE	white
MIMAT0004610	hsa-miR-150-3p	 0.0506093	8.486e-01	 0.692347	0.79754	 TRUE	FALSE	white
MIMAT0000442	hsa-miR-9-3p	 0.1031095	8.506e-01	 0.771794	0.79102	 TRUE	FALSE	white
MIMAT0002176	hsa-miR-485-3p	-0.0167596	8.506e-01	-0.589333	0.82111	 TRUE	FALSE	white
MIMAT0005793	hsa-miR-320c	 0.0713996	8.506e-01	-0.113970	0.97526	FALSE	FALSE	rejected
MIMAT0005796	hsa-miR-1271-5p	-0.0360539	8.506e-01	-0.803914	0.79025	 TRUE	FALSE	white
MIMAT0000069	hsa-miR-16-5p	 0.1527506	8.540e-01	 0.326334	0.93650	 TRUE	FALSE	white
MIMAT0004587	hsa-miR-23b-5p	 0.0283962	8.547e-01	 0.615642	0.81429	 TRUE	FALSE	white
MIMAT0000098	hsa-miR-100-5p	-0.1061384	8.620e-01	-0.805985	0.79025	 TRUE	FALSE	white
MIMAT0000420	hsa-miR-30b-5p	 0.0811754	8.620e-01	 0.632584	0.80565	 TRUE	FALSE	white
MIMAT0000438	hsa-miR-152-3p	-0.0687042	8.620e-01	-0.638684	0.80565	 TRUE	FALSE	white
MIMAT0000617	hsa-miR-200c-3p	 0.1036100	8.620e-01	 0.647192	0.80565	 TRUE	FALSE	white
MIMAT0000757	hsa-miR-151-3p	 0.0724062	8.620e-01	 0.243802	0.95028	 TRUE	FALSE	white
MIMAT0002821	hsa-miR-181d-5p	 0.0586035	8.620e-01	 0.258729	0.94289	 TRUE	FALSE	white
MIMAT0003233	hsa-miR-551b-3p	 0.0840348	8.620e-01	 0.221614	0.96573	 TRUE	FALSE	white
MIMAT0003326	hsa-miR-663	 0.0911525	8.620e-01	 0.465397	0.87527	 TRUE	FALSE	rejected
MIMAT0004762	hsa-miR-486-3p	-0.0247345	8.620e-01	-0.604179	0.81552	 TRUE	FALSE	white
MIMAT0003150	hsa-miR-455-5p	-0.0471473	8.631e-01	-0.821255	0.79025	 TRUE	FALSE	white
MIMAT0003221	hsa-miR-557	 0.0292970	8.631e-01	 0.966778	0.74155	 TRUE	FALSE	purple
MIMAT0000257	hsa-miR-181b-5p	-0.0757130	8.656e-01	-0.849387	0.77961	 TRUE	FALSE	white
MIMAT0000727	hsa-miR-374a-5p	-0.0890593	8.656e-01	-0.659932	0.80565	 TRUE	FALSE	white
MIMAT0004601	hsa-miR-145-3p	-0.0478676	8.665e-01	-0.593236	0.82111	 TRUE	FALSE	white
MIMAT0000263	hsa-miR-199b-5p	 0.1100437	8.684e-01	 0.393360	0.90499	 TRUE	FALSE	white
MIMAT0000459	hsa-miR-193a-3p	 0.0534179	8.718e-01	-0.058852	0.98794	FALSE	FALSE	white
